CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn,Occupation,WebsiteVisitFrequency
981,35,Female,San Diego,Bronze,66,3385.77,Books,2023-01-07,0,Full-Time Employed,66
982,53,Male,Phoenix,Gold,1,2372.78,Sports,2023-05-22,0,Part-Time Employed,1
983,25,Female,New York,Silver,89,1446.96,Books,2023-03-20,1,Part-Time Employed,89
984,63,Female,Los Angeles,Bronze,48,3762.48,Electronics,2023-09-29,0,Retired,48
985,66,Male,Houston,Gold,5,1020.76,Home Goods,2023-09-19,0,Retired,5
986,55,Female,Houston,Platinum,65,845.97,Electronics,2023-02-27,0,Part-Time Employed,65
987,22,Female,Phoenix,Silver,37,175.24,Books,2023-05-23,0,Part-Time Employed,37
988,31,Female,Chicago,Bronze,61,4320.37,Electronics,2023-10-05,1,Full-Time Employed,61
989,55,Male,San Diego,Bronze,51,2512.59,Books,2023-12-09,0,Part-Time Employed,51
990,37,Female,San Diego,Gold,56,2631.91,Electronics,2023-04-27,0,Part-Time Employed,56
991,61,Female,San Antonio,Platinum,85,662.34,Home Goods,2023-07-20,0,Retired,85
992,26,Female,New York,Bronze,69,628.1,Books,2023-05-08,0,Part-Time Employed,69
993,50,Male,Chicago,Gold,6,1735.54,Sports,2024-01-03,0,Part-Time Employed,6
994,35,Female,Chicago,Bronze,62,2629.53,Sports,2023-08-16,0,Part-Time Employed,62
995,23,Female,Phoenix,Silver,79,3534.27,Sports,2023-03-31,0,Full-Time Employed,79
996,54,Male,Philadelphia,Bronze,23,2546.42,Books,2023-12-17,0,Part-Time Employed,23
997,19,Male,Philadelphia,Gold,80,4174.64,Sports,2023-09-28,0,Student,80
998,47,Female,San Diego,Gold,84,1949.22,Clothing,2023-09-04,0,Part-Time Employed,84
999,23,Male,San Jose,Gold,77,237.63,Home Goods,2023-03-20,0,Part-Time Employed,77
1000,34,Female,New York,Platinum,62,2188.15,Clothing,2023-06-01,0,Part-Time Employed,62
1001,57,Male,Chicago,Silver,28,2655.28,Books,2023-02-12,0,Part-Time Employed,28
1002,33,Female,Houston,Gold,75,1569.45,Home Goods,2023-03-07,0,Part-Time Employed,75
1003,52,Female,Phoenix,Gold,59,1572.6,Clothing,2023-05-27,1,Part-Time Employed,59
1004,35,Female,Dallas,Bronze,37,2563.96,Sports,2023-08-04,1,Part-Time Employed,37
1005,28,Male,San Antonio,Bronze,26,304.69,Clothing,2023-04-18,0,Part-Time Employed,26
1006,24,Female,New York,Gold,79,4175.76,Sports,2024-01-03,0,Full-Time Employed,79
1007,57,Female,Chicago,Silver,98,2886.88,Electronics,2023-01-07,0,Part-Time Employed,98
1008,59,Female,San Jose,Bronze,42,678.45,Sports,2023-11-07,0,Part-Time Employed,42
1009,28,Female,New York,Silver,56,4890.12,Books,2023-09-25,1,Full-Time Employed,56
1010,33,Male,Philadelphia,Bronze,32,1511.65,Home Goods,2023-08-03,0,Part-Time Employed,32
1011,33,Female,Phoenix,Gold,84,1239.49,Sports,2023-05-30,0,Part-Time Employed,84
1012,68,Female,San Diego,Gold,11,4350.59,Clothing,2023-06-02,0,Retired,11
1013,63,Male,Philadelphia,Gold,56,3768.78,Books,2023-06-27,0,Retired,56
1014,37,Female,Houston,Bronze,26,2517.14,Home Goods,2023-03-17,0,Part-Time Employed,26
1015,60,Female,San Jose,Silver,39,4402.59,Clothing,2023-07-02,1,Full-Time Employed,39
1016,63,Female,Philadelphia,Silver,73,2370.12,Sports,2023-04-03,0,Retired,73
1017,46,Male,Los Angeles,Bronze,39,229.56,Home Goods,2023-04-18,0,Part-Time Employed,39
1018,21,Male,San Jose,Bronze,9,3636.93,Sports,2023-11-19,0,Student,9
1019,59,Female,Chicago,Silver,93,1391.99,Electronics,2023-08-05,0,Part-Time Employed,93
1020,64,Female,San Diego,Bronze,53,1684.19,Books,2023-03-05,1,Retired,53
1021,40,Female,Los Angeles,Bronze,68,4655.94,Sports,2023-04-21,0,Full-Time Employed,68
1022,63,Female,Phoenix,Bronze,73,3147.37,Electronics,2023-10-01,1,Retired,73
1023,45,Male,San Antonio,Gold,93,3842.67,Home Goods,2023-08-01,0,Full-Time Employed,93
1024,63,Female,San Diego,Bronze,43,2714.55,Books,2023-11-02,0,Retired,43
1025,27,Female,Houston,Gold,63,2993.38,Electronics,2023-08-18,0,Part-Time Employed,63
1026,43,Male,Philadelphia,Platinum,15,3856.96,Sports,2023-11-22,0,Full-Time Employed,15
1027,35,Female,Dallas,Gold,18,4736.8,Electronics,2023-05-23,0,Full-Time Employed,18
1028,55,Female,San Jose,Gold,18,3578.4,Clothing,2023-05-18,0,Full-Time Employed,18
1029,22,Female,New York,Platinum,11,237.88,Sports,2023-02-27,0,Part-Time Employed,11
1030,37,Female,Houston,Bronze,69,1849.27,Clothing,2023-10-22,0,Part-Time Employed,69
1031,22,Female,San Diego,Bronze,94,3890.69,Home Goods,2023-04-21,1,Full-Time Employed,94
1032,67,Female,San Antonio,Platinum,33,263.53,Sports,2023-07-16,0,Retired,33
1033,59,Female,Philadelphia,Silver,57,4411.8,Sports,2023-11-09,0,Full-Time Employed,57
1034,34,Female,Chicago,Bronze,78,3395.56,Books,2023-08-01,0,Full-Time Employed,78
1035,35,Female,Phoenix,Bronze,30,1262.02,Home Goods,2023-08-22,0,Part-Time Employed,30
1036,18,Female,Houston,Gold,63,2238.33,Home Goods,2023-10-27,1,Student,63
1037,66,Female,Houston,Bronze,84,242.45,Electronics,2023-02-04,0,Retired,84
1038,49,Female,San Diego,Bronze,12,445.55,Sports,2023-10-23,1,Part-Time Employed,12
1039,59,Female,San Antonio,Platinum,38,2796.32,Books,2023-04-06,0,Part-Time Employed,38
1040,49,Female,San Diego,Bronze,4,1211.99,Home Goods,2023-09-11,0,Part-Time Employed,4
1041,22,Male,Philadelphia,Silver,67,976.9,Sports,2023-06-05,0,Part-Time Employed,67
1042,55,Female,New York,Gold,18,4737.41,Clothing,2023-07-20,1,Full-Time Employed,18
1043,46,Female,Los Angeles,Silver,66,3299.41,Books,2023-02-10,0,Full-Time Employed,66
1044,36,Female,Houston,Platinum,55,312.1,Sports,2023-10-26,0,Part-Time Employed,55
1045,49,Female,New York,Gold,2,1551.7,Electronics,2023-02-18,1,Part-Time Employed,2
1046,34,Female,Chicago,Bronze,52,996.47,Sports,2023-08-25,0,Part-Time Employed,52
1047,24,Male,Los Angeles,Platinum,12,4795.22,Electronics,2023-09-16,0,Full-Time Employed,12
1048,64,Female,Dallas,Silver,30,1600.58,Sports,2023-07-14,0,Retired,30
1049,38,Female,Phoenix,Silver,3,3082.68,Sports,2023-05-06,0,Full-Time Employed,3
1050,52,Female,New York,Platinum,25,2647.1,Home Goods,2023-11-14,0,Part-Time Employed,25
1051,58,Female,San Diego,Gold,56,4544.84,Clothing,2023-06-28,0,Full-Time Employed,56
1052,32,Male,Los Angeles,Bronze,29,124.58,Clothing,2023-10-05,0,Part-Time Employed,29
1053,43,Female,Houston,Bronze,30,1697.35,Home Goods,2023-09-18,0,Part-Time Employed,30
1054,56,Male,New York,Platinum,45,954.47,Electronics,2023-06-09,0,Part-Time Employed,45
1055,41,Female,Philadelphia,Gold,69,3930.67,Electronics,2023-10-22,0,Full-Time Employed,69
1056,40,Male,Houston,Platinum,62,2006.39,Clothing,2023-06-21,1,Part-Time Employed,62
1057,40,Female,Phoenix,Bronze,31,4201.24,Home Goods,2023-07-11,0,Full-Time Employed,31
1058,65,Male,Dallas,Bronze,25,2688.05,Home Goods,2023-12-17,1,Retired,25
1059,50,Male,Los Angeles,Bronze,40,4755.03,Clothing,2023-05-04,1,Full-Time Employed,40
1060,63,Male,Los Angeles,Silver,94,2268.28,Sports,2023-02-10,0,Retired,94
1061,39,Female,Houston,Bronze,21,1815.66,Books,2023-02-24,1,Part-Time Employed,21
1062,62,Female,San Antonio,Platinum,87,3708.84,Sports,2023-01-17,1,Retired,87
1063,28,Male,Houston,Platinum,24,998.31,Clothing,2023-04-04,0,Part-Time Employed,24
1064,42,Female,San Antonio,Silver,12,3239.36,Books,2023-02-07,0,Full-Time Employed,12
1065,28,Female,Chicago,Bronze,53,391.81,Home Goods,2023-11-05,1,Part-Time Employed,53
1066,61,Female,San Diego,Silver,94,3655.31,Books,2023-01-22,1,Retired,94
1067,59,Female,Chicago,Gold,13,3893.51,Books,2023-02-16,0,Full-Time Employed,13
1068,62,Female,Los Angeles,Platinum,34,746.98,Home Goods,2023-03-09,0,Retired,34
1069,26,Male,New York,Silver,4,4429.08,Books,2023-04-11,0,Full-Time Employed,4
1070,45,Female,Dallas,Gold,72,545.0,Sports,2023-11-18,1,Part-Time Employed,72
1071,66,Male,New York,Platinum,59,3752.17,Home Goods,2023-03-02,0,Retired,59
1072,57,Male,San Antonio,Platinum,44,4583.09,Electronics,2023-02-20,0,Full-Time Employed,44
1073,60,Male,Philadelphia,Platinum,13,3261.09,Home Goods,2023-07-15,0,Full-Time Employed,13
1074,46,Male,Phoenix,Bronze,25,2878.99,Electronics,2023-07-08,0,Part-Time Employed,25
1075,32,Female,Dallas,Platinum,91,3627.29,Books,2023-06-08,0,Full-Time Employed,91
1076,48,Male,San Jose,Bronze,16,1185.76,Sports,2023-05-07,0,Part-Time Employed,16
1077,49,Female,Houston,Bronze,23,1579.26,Sports,2023-08-14,0,Part-Time Employed,23
1078,18,Female,New York,Silver,98,4184.23,Books,2023-03-15,1,Student,98
1079,18,Female,Phoenix,Gold,81,543.43,Electronics,2024-01-03,0,Student,81
1080,29,Male,Philadelphia,Silver,65,2977.96,Clothing,2023-11-05,1,Part-Time Employed,65
1081,55,Female,Chicago,Bronze,69,4438.85,Sports,2023-02-03,0,Full-Time Employed,69
1082,18,Male,San Antonio,Gold,7,501.87,Clothing,2023-05-06,0,Student,7
1083,62,Female,Los Angeles,Bronze,51,933.08,Books,2023-07-08,0,Retired,51
1084,52,Male,San Jose,Gold,31,607.13,Electronics,2023-08-25,0,Part-Time Employed,31
1085,36,Female,San Diego,Bronze,84,622.03,Home Goods,2023-06-28,0,Part-Time Employed,84
1086,50,Female,Phoenix,Platinum,17,4031.85,Home Goods,2023-11-05,0,Full-Time Employed,17
1087,56,Male,San Jose,Silver,82,3165.71,Electronics,2023-08-17,0,Full-Time Employed,82
1088,49,Female,San Jose,Bronze,30,1196.08,Sports,2023-12-09,0,Part-Time Employed,30
1089,29,Female,San Antonio,Bronze,77,2210.81,Clothing,2023-08-08,1,Part-Time Employed,77
1090,41,Female,San Antonio,Gold,75,2926.0,Books,2023-09-01,1,Part-Time Employed,75
1091,36,Male,Los Angeles,Gold,18,3522.91,Home Goods,2023-04-30,0,Full-Time Employed,18
1092,45,Female,San Diego,Platinum,55,1857.08,Home Goods,2023-01-28,0,Part-Time Employed,55
1093,51,Female,Los Angeles,Bronze,99,1862.22,Sports,2023-06-20,0,Part-Time Employed,100
1094,27,Male,New York,Bronze,41,2019.77,Clothing,2023-11-24,1,Part-Time Employed,41
1095,23,Female,Houston,Bronze,89,896.56,Home Goods,2023-08-07,0,Part-Time Employed,89
1096,22,Female,San Antonio,Platinum,28,305.62,Books,2023-01-17,0,Part-Time Employed,28
1097,21,Female,San Diego,Bronze,35,3138.85,Home Goods,2023-01-28,0,Student,35
1098,63,Female,Houston,Platinum,59,2354.38,Books,2023-05-20,0,Retired,59
1099,29,Female,San Jose,Platinum,15,1486.53,Sports,2023-01-15,0,Part-Time Employed,15
1100,30,Female,Los Angeles,Bronze,9,2297.27,Home Goods,2023-11-29,0,Part-Time Employed,9
1101,27,Female,Phoenix,Bronze,53,565.03,Home Goods,2023-09-27,0,Part-Time Employed,53
1102,29,Female,Dallas,Platinum,45,1991.41,Sports,2023-07-28,0,Part-Time Employed,45
1103,31,Male,Phoenix,Silver,19,3127.51,Sports,2023-09-09,0,Full-Time Employed,19
1104,55,Female,San Diego,Gold,92,4662.59,Sports,2023-09-11,0,Full-Time Employed,92
1105,55,Female,New York,Gold,91,2541.61,Books,2023-11-26,1,Part-Time Employed,91
1106,38,Female,San Antonio,Bronze,88,1303.2,Books,2023-11-30,0,Part-Time Employed,88
1107,69,Female,Los Angeles,Gold,72,2279.43,Electronics,2023-12-15,0,Retired,72
1108,27,Female,Dallas,Bronze,75,1153.33,Books,2023-01-22,0,Part-Time Employed,75
1109,55,Male,San Jose,Gold,67,4549.31,Books,2023-11-26,0,Full-Time Employed,67
1110,55,Male,New York,Platinum,22,4660.82,Electronics,2023-11-06,0,Full-Time Employed,22
1111,43,Female,San Antonio,Silver,77,356.6,Electronics,2023-08-25,0,Part-Time Employed,77
1112,63,Female,Los Angeles,Gold,12,3762.32,Books,2023-06-16,0,Retired,12
1113,21,Female,Los Angeles,Gold,23,2252.13,Sports,2023-04-19,0,Student,23
1114,37,Male,New York,Bronze,61,4145.34,Home Goods,2023-01-15,0,Full-Time Employed,61
1115,32,Female,San Jose,Platinum,40,2992.23,Home Goods,2023-09-10,0,Part-Time Employed,40
1116,69,Female,San Jose,Gold,78,1631.27,Clothing,2023-03-26,0,Retired,78
1117,43,Male,Phoenix,Silver,34,225.12,Sports,2024-01-04,0,Part-Time Employed,34
1118,20,Female,Philadelphia,Gold,89,4412.78,Sports,2023-07-09,1,Student,89
1119,28,Female,Phoenix,Gold,56,3013.76,Home Goods,2023-08-05,0,Full-Time Employed,56
1120,25,Female,Phoenix,Platinum,88,1560.55,Sports,2023-11-11,0,Part-Time Employed,88
1121,22,Male,Houston,Gold,88,662.12,Clothing,2023-07-25,0,Part-Time Employed,88
1122,24,Female,San Diego,Silver,93,2819.37,Electronics,2023-06-04,1,Part-Time Employed,93
1123,22,Female,Los Angeles,Silver,15,3536.13,Electronics,2023-01-24,0,Full-Time Employed,15
1124,58,Male,San Antonio,Silver,94,3143.37,Clothing,2023-04-22,0,Full-Time Employed,94
1125,50,Female,Philadelphia,Silver,62,181.06,Sports,2023-12-11,0,Part-Time Employed,62
1126,42,Female,Phoenix,Bronze,44,4462.68,Home Goods,2023-10-21,1,Full-Time Employed,44
1127,33,Male,Los Angeles,Platinum,40,2232.14,Home Goods,2023-09-05,1,Part-Time Employed,40
1128,68,Male,Chicago,Bronze,66,453.81,Home Goods,2023-11-14,0,Retired,66
1129,40,Female,San Jose,Bronze,93,3584.99,Sports,2023-12-14,1,Full-Time Employed,93
1130,53,Female,Phoenix,Bronze,49,2414.54,Clothing,2023-02-08,0,Part-Time Employed,49
1131,33,Female,Phoenix,Gold,63,1988.49,Clothing,2023-01-17,0,Part-Time Employed,63
1132,40,Male,San Antonio,Bronze,95,2804.92,Clothing,2023-11-11,0,Part-Time Employed,95
1133,64,Female,San Antonio,Platinum,16,1701.15,Sports,2023-12-15,1,Retired,16
1134,28,Male,New York,Gold,96,1267.74,Electronics,2023-09-25,1,Part-Time Employed,96
1135,68,Male,Los Angeles,Gold,29,4547.59,Home Goods,2023-07-03,1,Retired,29
1136,54,Male,Phoenix,Bronze,9,4042.4,Clothing,2023-01-26,0,Full-Time Employed,9
1137,36,Female,Philadelphia,Platinum,84,1731.49,Electronics,2023-04-16,0,Part-Time Employed,84
1138,64,Female,Dallas,Platinum,16,1522.57,Sports,2023-11-04,0,Retired,16
1139,18,Male,San Antonio,Platinum,83,3803.43,Sports,2023-10-01,0,Student,83
1140,23,Female,Los Angeles,Platinum,60,3884.09,Sports,2023-06-14,1,Full-Time Employed,60
1141,22,Female,Chicago,Platinum,65,129.82,Books,2023-03-20,0,Part-Time Employed,65
1142,58,Female,New York,Silver,65,4270.85,Sports,2023-07-31,0,Full-Time Employed,65
1143,62,Male,Dallas,Bronze,56,2290.39,Electronics,2023-08-31,0,Retired,56
1144,30,Male,Los Angeles,Silver,50,574.07,Books,2023-01-11,0,Part-Time Employed,50
1145,23,Female,New York,Gold,62,3141.5,Electronics,2023-09-01,1,Full-Time Employed,62
1146,27,Female,San Jose,Gold,66,1671.85,Books,2023-06-11,1,Part-Time Employed,66
1147,46,Female,Dallas,Gold,75,4652.52,Home Goods,2023-04-09,1,Full-Time Employed,75
1148,19,Female,Philadelphia,Bronze,95,4038.6,Clothing,2023-01-13,0,Student,95
1149,48,Female,Dallas,Platinum,11,922.93,Clothing,2023-10-09,0,Part-Time Employed,11
1150,41,Male,San Diego,Bronze,36,3890.58,Sports,2023-07-10,0,Full-Time Employed,36
1151,34,Female,Philadelphia,Silver,3,1340.98,Books,2023-04-14,0,Part-Time Employed,3
1152,33,Male,Philadelphia,Silver,2,1509.26,Electronics,2023-10-29,0,Part-Time Employed,2
1153,56,Female,Phoenix,Silver,74,4920.77,Clothing,2023-08-10,0,Full-Time Employed,74
1154,20,Female,Philadelphia,Bronze,43,663.23,Electronics,2023-06-04,0,Student,43
1155,49,Female,Phoenix,Gold,68,3748.58,Electronics,2023-11-21,0,Full-Time Employed,68
1156,45,Male,Houston,Silver,37,3750.59,Electronics,2023-09-27,1,Full-Time Employed,37
1157,52,Female,San Antonio,Silver,14,1126.11,Clothing,2023-09-10,0,Part-Time Employed,14
1158,50,Female,Dallas,Gold,36,4423.42,Books,2023-03-12,0,Full-Time Employed,36
1159,36,Female,San Antonio,Silver,16,536.61,Books,2023-07-10,0,Part-Time Employed,16
1160,30,Male,Houston,Gold,51,3612.63,Electronics,2023-02-09,1,Full-Time Employed,51
1161,45,Female,Dallas,Bronze,74,101.67,Electronics,2023-09-21,0,Part-Time Employed,74
1162,65,Male,San Jose,Gold,83,3583.32,Electronics,2023-08-28,0,Retired,83
1163,39,Male,Houston,Platinum,67,3130.9,Clothing,2023-02-14,0,Full-Time Employed,67
1164,43,Female,New York,Platinum,46,1956.75,Electronics,2023-06-19,0,Part-Time Employed,46
1165,60,Male,San Diego,Gold,42,3285.31,Electronics,2023-08-08,1,Full-Time Employed,42
1166,45,Female,Chicago,Gold,5,3365.34,Electronics,2023-05-24,0,Full-Time Employed,5
1167,67,Female,San Diego,Gold,79,3099.95,Sports,2023-05-22,0,Retired,79
1168,58,Male,Dallas,Gold,16,1087.66,Clothing,2023-11-21,0,Part-Time Employed,16
1169,66,Male,Philadelphia,Silver,85,1608.67,Books,2023-05-26,1,Retired,85
1170,24,Female,San Diego,Platinum,90,4384.94,Clothing,2023-11-23,0,Full-Time Employed,90
1171,59,Female,San Antonio,Gold,43,4194.03,Sports,2023-09-05,0,Full-Time Employed,43
1172,24,Male,San Jose,Bronze,83,1748.87,Sports,2023-06-24,0,Part-Time Employed,83
1173,55,Male,San Antonio,Platinum,87,4943.41,Sports,2023-12-06,1,Full-Time Employed,87
1174,21,Female,New York,Gold,21,4739.87,Home Goods,2023-11-24,0,Student,21
1175,37,Female,Philadelphia,Gold,47,3590.03,Sports,2023-09-09,1,Full-Time Employed,47
1176,40,Female,San Diego,Platinum,61,1108.99,Electronics,2023-03-08,0,Part-Time Employed,61
1177,19,Female,San Jose,Gold,51,1233.95,Clothing,2023-05-23,1,Student,51
1178,40,Female,Philadelphia,Gold,67,2437.84,Home Goods,2023-11-17,0,Part-Time Employed,67
1179,52,Female,Houston,Silver,72,466.71,Books,2023-03-22,0,Part-Time Employed,72
1180,52,Female,Los Angeles,Platinum,49,4500.55,Home Goods,2023-01-14,0,Full-Time Employed,49
1181,36,Female,Philadelphia,Bronze,19,2100.3,Sports,2023-11-26,0,Part-Time Employed,19
1182,21,Female,Los Angeles,Platinum,78,1849.5,Clothing,2024-01-04,0,Student,78
1183,20,Male,San Diego,Gold,66,2321.39,Home Goods,2023-11-19,0,Student,66
1184,61,Female,Phoenix,Silver,52,4622.34,Books,2023-12-16,0,Retired,52
1185,61,Female,Los Angeles,Bronze,97,4563.69,Electronics,2023-06-16,0,Retired,97
1186,51,Female,Houston,Silver,68,1356.74,Books,2023-04-29,0,Part-Time Employed,68
1187,18,Male,Phoenix,Bronze,49,2790.44,Clothing,2023-03-19,0,Student,49
1188,35,Female,San Diego,Silver,30,2220.07,Clothing,2023-10-28,0,Part-Time Employed,30
1189,54,Female,Houston,Silver,68,325.0,Sports,2023-05-03,0,Part-Time Employed,68
1190,41,Female,Chicago,Platinum,70,2670.42,Sports,2023-06-29,0,Part-Time Employed,70
1191,19,Male,Phoenix,Bronze,28,3861.02,Sports,2023-10-14,1,Student,28
1192,19,Female,San Antonio,Platinum,11,3886.88,Electronics,2023-05-21,0,Student,11
1193,19,Male,Los Angeles,Gold,53,3696.37,Home Goods,2023-01-23,0,Student,53
1194,38,Female,San Diego,Bronze,7,1096.72,Home Goods,2023-01-12,0,Part-Time Employed,7
1195,30,Female,Dallas,Silver,13,458.72,Books,2023-04-22,0,Part-Time Employed,13
1196,28,Female,Houston,Bronze,66,928.33,Sports,2023-08-05,0,Part-Time Employed,66
1197,49,Male,Dallas,Platinum,68,148.58,Electronics,2023-06-26,0,Part-Time Employed,68
1198,56,Female,San Jose,Bronze,64,3803.35,Books,2023-12-23,0,Full-Time Employed,64
1199,23,Male,San Antonio,Bronze,9,1102.37,Books,2023-10-21,0,Part-Time Employed,9
1200,39,Female,San Diego,Platinum,12,2233.65,Electronics,2023-02-28,1,Part-Time Employed,12
1201,44,Male,San Jose,Silver,82,553.8,Books,2023-09-06,0,Part-Time Employed,82
1202,55,Male,Houston,Silver,35,2738.03,Books,2023-08-19,1,Part-Time Employed,35
1203,26,Female,Chicago,Platinum,4,2101.37,Clothing,2023-08-11,0,Part-Time Employed,4
1204,26,Female,New York,Gold,34,1438.34,Clothing,2023-06-08,0,Part-Time Employed,34
1205,46,Male,Houston,Platinum,20,4755.13,Home Goods,2023-04-24,0,Full-Time Employed,20
1206,55,Female,Philadelphia,Silver,4,1621.04,Books,2023-04-26,0,Part-Time Employed,4
1207,32,Female,San Jose,Gold,94,3381.39,Books,2023-03-06,0,Full-Time Employed,94
1208,35,Female,Phoenix,Silver,27,4822.51,Books,2023-07-18,0,Full-Time Employed,27
1209,68,Male,Chicago,Gold,92,3520.13,Electronics,2023-08-14,1,Retired,92
1210,50,Male,San Antonio,Bronze,70,3468.2,Clothing,2023-07-28,0,Full-Time Employed,70
1211,42,Female,Chicago,Silver,23,3938.61,Sports,2023-05-17,0,Full-Time Employed,23
1212,24,Male,Dallas,Gold,85,3284.69,Home Goods,2023-03-30,1,Full-Time Employed,85
1213,33,Male,San Jose,Silver,78,2104.86,Electronics,2023-10-24,0,Part-Time Employed,78
1214,59,Female,Los Angeles,Platinum,91,1246.55,Books,2023-08-30,0,Part-Time Employed,91
1215,54,Male,Houston,Gold,32,4787.71,Sports,2023-09-24,1,Full-Time Employed,32
1216,33,Female,New York,Bronze,39,3264.08,Electronics,2023-06-21,0,Full-Time Employed,39
1217,46,Female,Phoenix,Silver,6,134.17,Sports,2023-12-06,0,Part-Time Employed,6
1218,43,Male,Los Angeles,Bronze,50,1942.34,Books,2023-04-05,0,Part-Time Employed,50
1219,32,Female,New York,Bronze,10,301.84,Home Goods,2023-04-06,0,Part-Time Employed,10
1220,40,Male,Chicago,Bronze,94,4300.63,Home Goods,2023-02-18,0,Full-Time Employed,94
1221,20,Female,Philadelphia,Platinum,57,1181.74,Clothing,2023-06-06,0,Student,57
1222,44,Male,Phoenix,Bronze,62,2741.63,Home Goods,2023-07-31,0,Part-Time Employed,62
1223,35,Female,San Jose,Platinum,9,1083.08,Books,2023-09-23,0,Part-Time Employed,9
1224,62,Male,Phoenix,Gold,97,3228.04,Home Goods,2023-07-27,0,Retired,97
1225,65,Male,San Diego,Silver,51,3294.22,Sports,2023-04-07,0,Retired,51
1226,36,Female,San Diego,Bronze,17,3847.36,Clothing,2023-09-23,0,Full-Time Employed,17
1227,42,Female,San Diego,Gold,22,2676.42,Books,2023-08-30,0,Part-Time Employed,22
1228,26,Female,San Antonio,Gold,96,4179.51,Home Goods,2023-07-11,0,Full-Time Employed,96
1229,40,Male,Dallas,Bronze,43,3833.4,Books,2024-01-05,0,Full-Time Employed,43
1230,43,Female,San Antonio,Gold,70,2632.12,Home Goods,2023-08-01,1,Part-Time Employed,70
1231,27,Male,Philadelphia,Gold,4,4276.59,Electronics,2023-01-15,0,Full-Time Employed,4
