CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn
1095,23,Female,Houston,Bronze,89,896.56,Home Goods,2023/8/7,0
1096,22,Female,San Antonio,Platinum,28,305.62,Books,2023/1/17,0
1097,21,Female,San Diego,Bronze,35,3138.85,Home Goods,2023/1/28,0
1098,63,Female,Houston,Platinum,59,2354.38,Books,2023/5/20,0
1099,29,Female,San Jose,Platinum,15,1486.53,Sports,2023/1/15,0
1100,30,Female,Los Angeles,Bronze,9,2297.27,Home Goods,2023/11/29,0
1101,27,Female,Phoenix,Bronze,53,565.03,Home Goods,2023/9/27,0
1102,29,Female,Dallas,Platinum,45,1991.41,Sports,2023/7/28,0
1103,31,Male,Phoenix,Silver,19,3127.51,Sports,2023/9/9,0
1104,55,Female,San Diego,Gold,92,4662.59,Sports,2023/9/11,0
1105,55,Female,New York,Gold,91,2541.61,Books,2023/11/26,1
1106,38,Female,San Antonio,Bronze,88,1303.2,Books,2023/11/30,0
1107,69,Female,Los Angeles,Gold,72,2279.43,Electronics,2023/12/15,0
1108,27,Female,Dallas,Bronze,75,1153.33,Books,2023/1/22,0
1109,55,Male,San Jose,Gold,67,4549.31,Books,2023/11/26,0
1110,55,Male,New York,Platinum,22,4660.82,Electronics,2023/11/6,0
1111,43,Female,San Antonio,Silver,77,356.6,Electronics,2023/8/25,0
1112,63,Female,Los Angeles,Gold,12,3762.32,Books,2023/6/16,0
1113,21,Female,Los Angeles,Gold,23,2252.13,Sports,2023/4/19,0
1114,37,Male,New York,Bronze,61,4145.34,Home Goods,2023/1/15,0
1115,32,Female,San Jose,Platinum,40,2992.23,Home Goods,2023/9/10,0
1116,69,Female,San Jose,Gold,78,1631.27,Clothing,2023/3/26,0
1117,43,Male,Phoenix,Silver,34,225.12,Sports,2024/1/4,0
1118,20,Female,Philadelphia,Gold,89,4412.78,Sports,2023/7/9,1
1119,28,Female,Phoenix,Gold,56,3013.76,Home Goods,2023/8/5,0
1120,25,Female,Phoenix,Platinum,88,1560.55,Sports,2023/11/11,0
1121,22,Male,Houston,Gold,88,662.12,Clothing,2023/7/25,0
1122,24,Female,San Diego,Silver,93,2819.37,Electronics,2023/6/4,1
1123,22,Female,Los Angeles,Silver,15,3536.13,Electronics,2023/1/24,0
1124,58,Male,San Antonio,Silver,94,3143.37,Clothing,2023/4/22,0
1125,50,Female,Philadelphia,Silver,62,181.06,Sports,2023/12/11,0
1126,42,Female,Phoenix,Bronze,44,4462.68,Home Goods,2023/10/21,1
1127,33,Male,Los Angeles,Platinum,40,2232.14,Home Goods,2023/9/5,1
1128,68,Male,Chicago,Bronze,66,453.81,Home Goods,2023/11/14,0
1129,40,Female,San Jose,Bronze,93,3584.99,Sports,2023/12/14,1
1130,53,Female,Phoenix,Bronze,49,2414.54,Clothing,2023/2/8,0
1131,33,Female,Phoenix,Gold,63,1988.49,Clothing,2023/1/17,0
1132,40,Male,San Antonio,Bronze,95,2804.92,Clothing,2023/11/11,0
1133,64,Female,San Antonio,Platinum,16,1701.15,Sports,2023/12/15,1
1134,28,Male,New York,Gold,96,1267.74,Electronics,2023/9/25,1
1135,68,Male,Los Angeles,Gold,29,4547.59,Home Goods,2023/7/3,1
1136,54,Male,Phoenix,Bronze,9,4042.4,Clothing,2023/1/26,0
1137,36,Female,Philadelphia,Platinum,84,1731.49,Electronics,2023/4/16,0
1138,64,Female,Dallas,Platinum,16,1522.57,Sports,2023/11/4,0
1139,18,Male,San Antonio,Platinum,83,3803.43,Sports,2023/10/1,0
1140,23,Female,Los Angeles,Platinum,60,3884.09,Sports,2023/6/14,1
1141,22,Female,Chicago,Platinum,65,129.82,Books,2023/3/20,0
1142,58,Female,New York,Silver,65,4270.85,Sports,2023/7/31,0
1143,62,Male,Dallas,Bronze,56,2290.39,Electronics,2023/8/31,0
1144,30,Male,Los Angeles,Silver,50,574.07,Books,2023/1/11,0
1145,23,Female,New York,Gold,62,3141.5,Electronics,2023/9/1,1
1146,27,Female,San Jose,Gold,66,1671.85,Books,2023/6/11,1
1147,46,Female,Dallas,Gold,75,4652.52,Home Goods,2023/4/9,1
1148,19,Female,Philadelphia,Bronze,95,4038.6,Clothing,2023/1/13,0
1149,48,Female,Dallas,Platinum,11,922.93,Clothing,2023/10/9,0
1150,41,Male,San Diego,Bronze,36,3890.58,Sports,2023/7/10,0
1151,34,Female,Philadelphia,Silver,3,1340.98,Books,2023/4/14,0
1152,33,Male,Philadelphia,Silver,2,1509.26,Electronics,2023/10/29,0
1153,56,Female,Phoenix,Silver,74,4920.77,Clothing,2023/8/10,0
1154,20,Female,Philadelphia,Bronze,43,663.23,Electronics,2023/6/4,0
1155,49,Female,Phoenix,Gold,68,3748.58,Electronics,2023/11/21,0
1156,45,Male,Houston,Silver,37,3750.59,Electronics,2023/9/27,1
1157,52,Female,San Antonio,Silver,14,1126.11,Clothing,2023/9/10,0
1158,50,Female,Dallas,Gold,36,4423.42,Books,2023/3/12,0
1159,36,Female,San Antonio,Silver,16,536.61,Books,2023/7/10,0
1160,30,Male,Houston,Gold,51,3612.63,Electronics,2023/2/9,1
1161,45,Female,Dallas,Bronze,74,101.67,Electronics,2023/9/21,0
1162,65,Male,San Jose,Gold,83,3583.32,Electronics,2023/8/28,0
1163,39,Male,Houston,Platinum,67,3130.9,Clothing,2023/2/14,0
1164,43,Female,New York,Platinum,46,1956.75,Electronics,2023/6/19,0
1165,60,Male,San Diego,Gold,42,3285.31,Electronics,2023/8/8,1
1166,45,Female,Chicago,Gold,5,3365.34,Electronics,2023/5/24,0
1167,67,Female,San Diego,Gold,79,3099.95,Sports,2023/5/22,0
1168,58,Male,Dallas,Gold,16,1087.66,Clothing,2023/11/21,0
1169,66,Male,Philadelphia,Silver,85,1608.67,Books,2023/5/26,1
1170,24,Female,San Diego,Platinum,90,4384.94,Clothing,2023/11/23,0
1171,59,Female,San Antonio,Gold,43,4194.03,Sports,2023/9/5,0
1172,24,Male,San Jose,Bronze,83,1748.87,Sports,2023/6/24,0
1173,55,Male,San Antonio,Platinum,87,4943.41,Sports,2023/12/6,1
1174,21,Female,New York,Gold,21,4739.87,Home Goods,2023/11/24,0
1175,37,Female,Philadelphia,Gold,47,3590.03,Sports,2023/9/9,1
1176,40,Female,San Diego,Platinum,61,1108.99,Electronics,2023/3/8,0
1177,19,Female,San Jose,Gold,51,1233.95,Clothing,2023/5/23,1
1178,40,Female,Philadelphia,Gold,67,2437.84,Home Goods,2023/11/17,0
1179,52,Female,Houston,Silver,72,466.71,Books,2023/3/22,0
1180,52,Female,Los Angeles,Platinum,49,4500.55,Home Goods,2023/1/14,0
1181,36,Female,Philadelphia,Bronze,19,2100.3,Sports,2023/11/26,0
1182,21,Female,Los Angeles,Platinum,78,1849.5,Clothing,2024/1/4,0
1183,20,Male,San Diego,Gold,66,2321.39,Home Goods,2023/11/19,0
1184,61,Female,Phoenix,Silver,52,4622.34,Books,2023/12/16,0
1185,61,Female,Los Angeles,Bronze,97,4563.69,Electronics,2023/6/16,0
1186,51,Female,Houston,Silver,68,1356.74,Books,2023/4/29,0
1187,18,Male,Phoenix,Bronze,49,2790.44,Clothing,2023/3/19,0
1188,35,Female,San Diego,Silver,30,2220.07,Clothing,2023/10/28,0
1189,54,Female,Houston,Silver,68,325,Sports,2023/5/3,0
1190,41,Female,Chicago,Platinum,70,2670.42,Sports,2023/6/29,0
1191,19,Male,Phoenix,Bronze,28,3861.02,Sports,2023/10/14,1
1192,19,Female,San Antonio,Platinum,11,3886.88,Electronics,2023/5/21,0
1193,19,Male,Los Angeles,Gold,53,3696.37,Home Goods,2023/1/23,0
1194,38,Female,San Diego,Bronze,7,1096.72,Home Goods,2023/1/12,0
1195,30,Female,Dallas,Silver,13,458.72,Books,2023/4/22,0
1196,28,Female,Houston,Bronze,66,928.33,Sports,2023/8/5,0
1197,49,Male,Dallas,Platinum,68,148.58,Electronics,2023/6/26,0
1198,56,Female,San Jose,Bronze,64,3803.35,Books,2023/12/23,0
1199,23,Male,San Antonio,Bronze,9,1102.37,Books,2023/10/21,0
1200,39,Female,San Diego,Platinum,12,2233.65,Electronics,2023/2/28,1
1201,44,Male,San Jose,Silver,82,553.8,Books,2023/9/6,0
1202,55,Male,Houston,Silver,35,2738.03,Books,2023/8/19,1
1203,26,Female,Chicago,Platinum,4,2101.37,Clothing,2023/8/11,0
1204,26,Female,New York,Gold,34,1438.34,Clothing,2023/6/8,0
1205,46,Male,Houston,Platinum,20,4755.13,Home Goods,2023/4/24,0
1206,55,Female,Philadelphia,Silver,4,1621.04,Books,2023/4/26,0
1207,32,Female,San Jose,Gold,94,3381.39,Books,2023/3/6,0
1208,35,Female,Phoenix,Silver,27,4822.51,Books,2023/7/18,0
1209,68,Male,Chicago,Gold,92,3520.13,Electronics,2023/8/14,1
1210,50,Male,San Antonio,Bronze,70,3468.2,Clothing,2023/7/28,0
1211,42,Female,Chicago,Silver,23,3938.61,Sports,2023/5/17,0
1212,24,Male,Dallas,Gold,85,3284.69,Home Goods,2023/3/30,1
1213,33,Male,San Jose,Silver,78,2104.86,Electronics,2023/10/24,0
1214,59,Female,Los Angeles,Platinum,91,1246.55,Books,2023/8/30,0
1215,54,Male,Houston,Gold,32,4787.71,Sports,2023/9/24,1
1216,33,Female,New York,Bronze,39,3264.08,Electronics,2023/6/21,0
1217,46,Female,Phoenix,Silver,6,134.17,Sports,2023/12/6,0
1218,43,Male,Los Angeles,Bronze,50,1942.34,Books,2023/4/5,0
1219,32,Female,New York,Bronze,10,301.84,Home Goods,2023/4/6,0
1220,40,Male,Chicago,Bronze,94,4300.63,Home Goods,2023/2/18,0
1221,20,Female,Philadelphia,Platinum,57,1181.74,Clothing,2023/6/6,0
1222,44,Male,Phoenix,Bronze,62,2741.63,Home Goods,2023/7/31,0
1223,35,Female,San Jose,Platinum,9,1083.08,Books,2023/9/23,0
1224,62,Male,Phoenix,Gold,97,3228.04,Home Goods,2023/7/27,0
1225,65,Male,San Diego,Silver,51,3294.22,Sports,2023/4/7,0
1226,36,Female,San Diego,Bronze,17,3847.36,Clothing,2023/9/23,0
1227,42,Female,San Diego,Gold,22,2676.42,Books,2023/8/30,0
1228,26,Female,San Antonio,Gold,96,4179.51,Home Goods,2023/7/11,0
1229,40,Male,Dallas,Bronze,43,3833.4,Books,2024/1/5,0
1230,43,Female,San Antonio,Gold,70,2632.12,Home Goods,2023/8/1,1
1231,27,Male,Philadelphia,Gold,4,4276.59,Electronics,2023/1/15,0
1232,33,Female,San Antonio,Gold,60,701.28,Books,2023/8/30,0
1233,49,Female,San Diego,Platinum,89,787.21,Electronics,2023/9/2,0
1234,68,Male,San Antonio,Platinum,95,4950.42,Home Goods,2023/9/25,0
1235,62,Male,Chicago,Silver,12,740.86,Electronics,2023/5/2,0
1236,63,Male,Dallas,Silver,42,3190.35,Books,2023/10/11,0
1237,44,Female,San Diego,Gold,36,3231.16,Electronics,2023/4/4,0
1238,33,Female,Houston,Platinum,27,1996.68,Electronics,2023/3/26,1
1239,22,Female,Chicago,Bronze,49,2234.69,Home Goods,2023/3/5,0
1240,62,Male,New York,Bronze,3,2633.39,Electronics,2023/5/19,0
1241,28,Female,Chicago,Gold,7,2435.92,Home Goods,2023/6/7,0
1242,38,Female,Phoenix,Platinum,50,3189.09,Electronics,2023/4/1,0
1243,65,Female,Dallas,Silver,12,411.26,Home Goods,2023/6/15,0
1244,64,Female,Phoenix,Gold,43,1224.83,Clothing,2023/7/18,0
1245,65,Male,Los Angeles,Bronze,22,2877.68,Electronics,2023/9/22,0
1246,23,Female,San Diego,Silver,22,2856.86,Sports,2023/7/8,0
1247,64,Female,Houston,Bronze,81,1283.58,Sports,2023/8/1,0
1248,44,Male,San Antonio,Platinum,9,555.53,Clothing,2023/4/22,0
1249,47,Female,New York,Bronze,88,1126.8,Clothing,2023/7/12,1
1250,63,Male,Philadelphia,Platinum,86,2695.28,Electronics,2023/2/13,0
1251,25,Male,San Diego,Platinum,65,1972.36,Home Goods,2023/11/10,0
1252,21,Male,Phoenix,Gold,12,1549.5,Books,2023/11/17,0
1253,43,Male,Houston,Silver,36,337.32,Home Goods,2023/3/10,0
1254,19,Male,Phoenix,Platinum,99,357.92,Books,2023/3/4,0
1255,46,Male,Philadelphia,Gold,91,4082.09,Sports,2023/9/11,0
1256,33,Female,Los Angeles,Bronze,33,2794,Books,2023/12/6,1
1257,66,Female,Dallas,Silver,98,4673.63,Books,2023/3/4,0
1258,25,Male,San Antonio,Silver,87,1303.99,Home Goods,2023/7/23,0
1259,66,Male,Philadelphia,Platinum,20,780.31,Books,2023/4/20,1
1260,56,Female,Houston,Silver,54,247.27,Sports,2023/3/22,0
1261,25,Female,Los Angeles,Silver,57,3008.13,Electronics,2023/9/3,0
1262,51,Male,San Diego,Bronze,62,3008.37,Sports,2023/9/16,0
1263,24,Female,Houston,Bronze,58,1154.54,Books,2023/12/8,0
1264,36,Male,Dallas,Gold,67,2102.16,Sports,2023/11/25,0
1265,52,Female,Phoenix,Platinum,93,686.69,Clothing,2023/11/11,0
1266,55,Male,Dallas,Platinum,33,822.6,Clothing,2023/8/13,0
1267,55,Female,San Jose,Gold,8,3192.61,Electronics,2023/7/16,1
1268,53,Female,Chicago,Gold,16,1646.02,Books,2023/4/19,0
1269,58,Female,Phoenix,Platinum,96,1580.78,Electronics,2024/1/5,0
1270,35,Female,Dallas,Platinum,95,3040.35,Clothing,2023/12/3,0
1271,61,Female,Chicago,Gold,45,1308.73,Home Goods,2023/2/1,0
1272,40,Female,San Diego,Gold,86,178.55,Home Goods,2023/2/17,1
1273,54,Female,San Diego,Gold,82,1597.01,Home Goods,2023/9/18,0
1274,36,Female,Philadelphia,Platinum,78,4382.61,Clothing,2024/1/2,0
1275,27,Female,San Diego,Platinum,99,4391.1,Electronics,2023/8/11,0
1276,23,Male,Dallas,Gold,49,4601.35,Electronics,2023/10/6,0
1277,25,Male,Los Angeles,Silver,92,1047.06,Sports,2023/1/8,0
1278,40,Female,New York,Bronze,73,3382.24,Books,2023/12/18,0
1279,35,Male,Chicago,Gold,37,2511.8,Clothing,2023/7/21,0
1280,58,Female,Chicago,Bronze,85,1389.53,Home Goods,2023/5/31,0
1281,35,Female,Los Angeles,Gold,27,3254.12,Books,2023/5/1,0
1282,46,Female,San Antonio,Bronze,56,3089.1,Electronics,2023/4/12,0
1283,42,Male,San Jose,Platinum,38,809.71,Books,2023/8/13,1
1284,50,Male,Philadelphia,Bronze,51,3828.76,Home Goods,2023/12/15,0
1285,66,Female,Houston,Silver,35,4562.14,Books,2023/9/9,0
1286,53,Female,San Jose,Silver,11,1614.04,Home Goods,2023/9/25,0
1287,46,Female,Houston,Silver,96,585.94,Clothing,2023/12/26,0
1288,43,Female,San Antonio,Gold,85,1881.14,Books,2023/9/28,0
1289,47,Female,Houston,Platinum,16,4260.69,Electronics,2023/11/9,1
1290,46,Female,New York,Gold,46,2365.12,Electronics,2023/7/1,0
1291,41,Female,Philadelphia,Gold,43,3843.22,Sports,2023/10/12,1
1292,27,Female,Phoenix,Silver,24,2968.32,Clothing,2023/2/11,0
1293,63,Female,Philadelphia,Platinum,61,4881.23,Sports,2023/5/1,0
1294,27,Female,San Antonio,Bronze,47,2829.74,Books,2023/4/19,1
1295,28,Female,Chicago,Platinum,12,3935.18,Books,2023/12/22,0
1296,39,Female,Los Angeles,Bronze,22,1985.06,Home Goods,2023/7/25,0
1297,40,Female,San Antonio,Bronze,11,2300.56,Clothing,2023/6/10,0
1298,45,Female,San Diego,Platinum,66,1424.37,Sports,2023/12/13,1
1299,22,Male,San Antonio,Gold,68,1342.92,Electronics,2023/8/8,0
1300,57,Female,San Diego,Gold,52,2809.84,Sports,2023/1/21,0
1301,30,Female,San Antonio,Gold,37,3388.91,Home Goods,2023/4/7,1
1302,19,Male,San Jose,Bronze,50,275.31,Home Goods,2023/4/17,0
1303,30,Female,San Diego,Platinum,98,291.79,Clothing,2023/8/29,1
1304,38,Female,Philadelphia,Silver,69,236.43,Books,2023/11/19,0
1305,31,Male,New York,Bronze,73,2712.68,Books,2023/10/11,0
1306,44,Female,San Antonio,Silver,68,2957.8,Home Goods,2023/8/21,0
1307,19,Female,Houston,Platinum,80,2790.69,Electronics,2023/4/16,0
1308,69,Male,San Jose,Platinum,53,2471.63,Sports,2023/1/31,0
1309,66,Male,Philadelphia,Silver,95,2846.51,Home Goods,2023/2/20,0
1310,51,Male,Philadelphia,Silver,41,1574.91,Sports,2023/5/14,1
1311,23,Female,Houston,Gold,82,4580.48,Electronics,2023/3/4,0
1312,64,Female,San Antonio,Bronze,34,4269.59,Sports,2023/3/29,0
1313,28,Female,San Antonio,Silver,19,2553.81,Electronics,2023/8/19,1
1314,53,Female,Houston,Silver,68,3096.64,Home Goods,2023/12/22,1
1315,58,Female,San Antonio,Silver,22,3087.84,Books,2023/12/7,0
1316,43,Male,Philadelphia,Platinum,57,1280.13,Clothing,2023/11/16,0
1317,65,Female,San Diego,Gold,52,881.17,Clothing,2023/9/6,0
1318,18,Female,Los Angeles,Silver,87,4460.73,Home Goods,2023/5/4,1
1319,39,Male,Dallas,Platinum,81,2017.84,Books,2023/11/22,1
1320,25,Male,Los Angeles,Platinum,79,4552.89,Sports,2023/9/5,0
1321,20,Female,Dallas,Silver,90,3497.8,Electronics,2023/10/15,0
1322,22,Female,Los Angeles,Bronze,14,3684.99,Sports,2023/5/19,0
1323,67,Female,Philadelphia,Gold,4,995.11,Sports,2023/12/16,1
1324,52,Female,New York,Platinum,90,4449.82,Home Goods,2023/12/2,0
1325,40,Female,Dallas,Platinum,82,3990.37,Books,2023/3/21,0
1326,33,Female,New York,Silver,77,386.56,Sports,2023/7/31,0
1327,39,Female,San Diego,Platinum,30,4507.97,Clothing,2023/11/19,0
1328,63,Female,Chicago,Bronze,47,2772.44,Books,2023/9/12,0
1329,20,Female,Dallas,Gold,46,3513.26,Clothing,2023/4/30,0
1330,33,Male,New York,Bronze,90,4149.48,Electronics,2023/10/26,0
1331,41,Male,Phoenix,Silver,70,1228.61,Clothing,2023/5/25,0
1332,48,Male,Los Angeles,Gold,9,1782.03,Electronics,2023/11/22,0
1333,63,Female,Phoenix,Bronze,47,4053.04,Clothing,2023/4/16,1
1334,67,Male,Los Angeles,Silver,49,1918.96,Electronics,2023/2/15,1
1335,36,Female,San Antonio,Bronze,65,3304.33,Home Goods,2023/12/15,0
1336,45,Female,New York,Silver,67,4112.07,Home Goods,2023/12/18,0
1337,36,Female,Dallas,Platinum,62,3896.57,Clothing,2023/4/27,0
1338,27,Female,New York,Bronze,10,3063.09,Sports,2023/5/15,1
1339,23,Male,Chicago,Bronze,12,4629.3,Books,2023/9/30,0
1340,52,Female,San Jose,Silver,64,1559.47,Electronics,2023/5/27,0
1341,41,Female,Houston,Bronze,32,2200.11,Clothing,2023/1/29,0
1342,25,Female,San Diego,Bronze,23,3886.17,Electronics,2023/11/24,0
1343,48,Female,San Antonio,Platinum,34,3833.27,Books,2023/3/10,0
1344,57,Female,Los Angeles,Bronze,64,3332.08,Books,2023/6/11,0
1345,61,Male,Los Angeles,Platinum,48,715.38,Sports,2023/11/6,0
1346,27,Female,San Jose,Silver,85,2934.46,Clothing,2023/6/3,1
1347,36,Female,Houston,Gold,74,4832.92,Clothing,2023/5/28,0
1348,38,Male,Dallas,Bronze,87,1393.22,Home Goods,2023/7/6,0
1349,34,Female,San Diego,Platinum,92,437.97,Sports,2023/11/16,0
1350,69,Female,San Diego,Gold,74,172.36,Clothing,2023/10/29,0
1351,63,Male,Houston,Bronze,20,3056.84,Home Goods,2023/9/11,0
1352,61,Male,Los Angeles,Silver,88,355.52,Sports,2023/12/13,0
1353,40,Female,Los Angeles,Platinum,58,4633.03,Electronics,2023/12/23,0
1354,35,Female,New York,Silver,56,4432.5,Electronics,2023/4/20,0
1355,46,Male,Phoenix,Gold,53,4515.92,Books,2023/3/7,0
1356,46,Male,Houston,Bronze,89,3276.4,Clothing,2023/7/7,0
1357,62,Male,Dallas,Silver,90,252.03,Home Goods,2023/3/4,0
1358,35,Male,Chicago,Platinum,71,2853.03,Clothing,2023/2/20,0
1359,59,Female,New York,Bronze,52,479.85,Clothing,2023/11/13,0
1360,27,Female,Dallas,Bronze,36,502.49,Clothing,2023/2/10,1
1361,41,Female,Dallas,Bronze,81,372.87,Sports,2023/7/17,0
1362,31,Male,San Diego,Silver,96,695.08,Clothing,2023/7/22,1
1363,25,Female,Phoenix,Gold,34,2691.29,Books,2023/10/26,1
1364,44,Female,Los Angeles,Bronze,6,2877.68,Clothing,2023/9/6,0
1365,44,Female,Chicago,Bronze,61,3906.69,Electronics,2023/7/22,0
1366,37,Female,San Antonio,Silver,14,3937.88,Books,2023/8/28,0
1367,21,Female,Houston,Bronze,12,1561.28,Home Goods,2023/12/14,0
1368,26,Female,New York,Platinum,44,2278.7,Clothing,2023/10/12,0
1369,64,Male,San Jose,Platinum,70,2591.97,Clothing,2023/10/13,0
1370,26,Female,Chicago,Platinum,75,125.8,Clothing,2023/6/11,0
1371,20,Male,Houston,Bronze,83,4398.72,Clothing,2023/8/15,0
1372,23,Male,Philadelphia,Platinum,67,2540.01,Electronics,2023/1/16,0
1373,32,Female,Phoenix,Platinum,63,2937.68,Sports,2023/6/25,1
1374,51,Female,Chicago,Gold,17,1236.18,Clothing,2023/9/26,1
1375,22,Female,San Antonio,Bronze,1,3902.59,Sports,2023/6/15,0
1376,51,Female,San Antonio,Gold,14,1870.91,Sports,2023/11/8,0
1377,58,Female,San Antonio,Platinum,49,3453.23,Books,2023/8/7,0
1378,19,Female,San Antonio,Bronze,23,2627.48,Books,2023/12/24,0
1379,69,Female,Houston,Bronze,34,4237.01,Books,2023/11/4,1
1380,61,Male,Philadelphia,Gold,1,2705.22,Clothing,2023/11/24,0
1381,64,Female,Philadelphia,Silver,74,4233.72,Electronics,2023/2/24,0
1382,21,Female,New York,Platinum,26,1715.92,Sports,2023/5/5,0
1383,59,Female,Dallas,Platinum,58,1815.42,Sports,2023/7/26,0
1384,42,Female,Dallas,Silver,59,3571.54,Sports,2023/2/26,0
1385,22,Female,Houston,Bronze,67,3488.63,Clothing,2023/11/16,1
1386,44,Female,San Jose,Gold,15,644.85,Sports,2023/3/13,0
1387,48,Female,Chicago,Platinum,59,1614,Electronics,2023/7/14,1
1388,54,Female,San Jose,Silver,29,730.63,Home Goods,2023/1/22,0
1389,64,Female,Chicago,Platinum,86,1243,Clothing,2023/10/24,0
1390,27,Male,New York,Platinum,67,1923.15,Sports,2023/7/17,0
1391,25,Male,Dallas,Silver,23,4903.37,Home Goods,2023/3/12,0
1392,46,Female,Los Angeles,Silver,73,1918.97,Sports,2023/2/25,0
1393,62,Male,Chicago,Silver,81,2290.89,Electronics,2023/7/17,0
1394,32,Female,Philadelphia,Platinum,36,474.36,Sports,2023/10/11,0
1395,49,Female,San Diego,Silver,28,1919.11,Clothing,2023/10/5,1
1396,58,Female,Houston,Bronze,99,1582.98,Electronics,2023/7/17,0
1397,19,Female,Philadelphia,Silver,58,1893.27,Books,2023/11/15,0
1398,39,Female,Phoenix,Bronze,8,680.79,Electronics,2023/7/26,1
1399,39,Female,Philadelphia,Platinum,30,3318.81,Home Goods,2023/4/18,1
1400,56,Male,Phoenix,Platinum,11,480.61,Books,2023/9/21,0
1401,49,Female,Dallas,Platinum,94,3511.66,Electronics,2023/9/25,0
1402,36,Male,Philadelphia,Silver,72,1256.1,Sports,2023/3/14,0
1403,49,Female,Houston,Gold,8,3514.46,Electronics,2023/11/22,0
1404,51,Female,San Jose,Silver,66,2297.68,Books,2023/5/8,1
1405,24,Female,San Diego,Silver,26,4806.12,Books,2023/7/10,0
1406,46,Male,Los Angeles,Platinum,14,2010.06,Electronics,2023/11/30,0
1407,42,Male,San Jose,Silver,78,4107.78,Books,2023/11/2,1
1408,38,Female,San Antonio,Gold,65,4701.94,Home Goods,2023/9/16,0
1409,46,Female,Dallas,Platinum,42,282.97,Books,2023/7/4,0
1410,35,Female,San Antonio,Silver,45,3038.27,Sports,2023/4/9,1
1411,57,Female,Houston,Silver,20,1373.32,Electronics,2023/3/8,0
1412,34,Female,San Jose,Platinum,68,1247.75,Sports,2023/11/8,0
1413,19,Female,New York,Gold,40,2606.3,Clothing,2023/5/28,0
1414,59,Female,Chicago,Gold,66,4709.91,Books,2023/9/18,1
1415,23,Female,Phoenix,Platinum,82,403.43,Home Goods,2023/3/24,0
1416,53,Male,San Jose,Gold,60,4799.77,Home Goods,2023/5/25,1
1417,54,Male,New York,Bronze,99,4052.31,Electronics,2023/6/8,0
1418,49,Male,Houston,Bronze,6,4511.02,Clothing,2023/9/6,0
1419,58,Female,Phoenix,Gold,67,346.75,Electronics,2023/1/21,0
1420,19,Female,New York,Platinum,76,1573.6,Electronics,2023/6/1,0
1421,58,Male,New York,Gold,64,698.92,Home Goods,2023/2/3,0
1422,49,Female,San Jose,Platinum,70,2067.58,Clothing,2023/8/15,0
1423,50,Female,San Antonio,Bronze,75,950.4,Home Goods,2023/1/14,0
1424,36,Female,Phoenix,Platinum,5,438.77,Home Goods,2023/4/9,0
1425,58,Male,San Jose,Platinum,46,3270.14,Electronics,2023/12/30,1
1426,48,Female,Houston,Platinum,33,2716.58,Home Goods,2023/3/25,0
1427,32,Male,San Antonio,Platinum,53,4421.57,Electronics,2023/7/2,0
1428,39,Female,Philadelphia,Gold,49,864.6,Electronics,2023/7/14,0
1429,49,Female,Los Angeles,Gold,84,1804.6,Electronics,2023/12/16,0
1430,50,Male,Los Angeles,Silver,87,2955.35,Electronics,2023/5/29,0
1431,29,Female,San Antonio,Bronze,69,496.75,Clothing,2023/1/10,0
1432,56,Female,Philadelphia,Bronze,22,4472.04,Books,2023/12/15,0
1433,62,Male,Philadelphia,Bronze,77,4833.03,Sports,2023/2/23,1
1434,32,Female,Houston,Platinum,32,2737.1,Sports,2023/7/30,0
1435,33,Female,San Antonio,Bronze,97,4156.76,Home Goods,2023/2/16,0
